,Unnamed: 0,Name,Platform,Year,Genre,Publisher,DateSortie,Studio,Score,Rate,Review,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,GK_licence,GK_distributeur
15587,16825,Casper's Scare School: Spooky Sports Day,DS,2009.0,Sports,Blast! Entertainment Ltd,2010-10-01,The Code Monkeys,,,,0.02,0.0,0.0,0.0,0.02,,
15588,16826,7 Roses: A Darkness Rises,PC,2015.0,Misc,Avanquest Software,2020-08-01,Dragons Eye Studio,,,,0.0,0.02,0.0,0.0,0.02,,
15589,16827,7 Roses: A Darkness Rises,PC,2015.0,Misc,Avanquest Software,2016-06-01,DragonsEye Studio,,,,0.0,0.02,0.0,0.0,0.02,,
15590,16828,My Hero: Doctor,DS,2009.0,Action,Majesco Entertainment,2009-11-01,Majesco Games,,,,0.02,0.0,0.0,0.0,0.02,,
15591,16829,Sega Ages 2500 Series Vol. 29: Monster World Complete Collection,PS2,2007.0,Role-Playing,Sega,,,,,,0.0,0.0,0.02,0.0,0.02,,
15592,16830,Bakumatsu Rock: Ultra Soul,PSV,2014.0,Misc,Marvelous Interactive,,,,,,0.0,0.0,0.02,0.0,0.02,Bakumatsu Rock ,
15593,16831,Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses,PSP,2010.0,Action,Takara Tomy,,,,,,0.0,0.0,0.02,0.0,0.02,Beyblade ,
15594,16832,Cabela's Alaskan Adventure,PS2,,Sports,Unknown,,,,,,0.01,0.01,0.0,0.0,0.02,"""Cabela's """,
15595,16833,Elf Bowling 1 & 2,DS,2005.0,Sports,Ignition Entertainment,2005-12-01,Black Lantern Studios,1.2,2.6,,0.02,0.0,0.0,0.0,0.02,,
15596,16834,Niko Puchi Girls Runway,3DS,2015.0,Misc,Happinet,,,,,,0.0,0.0,0.02,0.0,0.02,,
15597,16835,MotoGP 14,PSV,2014.0,Racing,Milestone S.r.l.,2014-06-01,Milestone S.r.l,,9.0,2.0,0.0,0.01,0.0,0.0,0.02,MotoGP ,
15598,16836,Bomberman 2,DS,2008.0,Puzzle,Hudson Soft,,,6.0,6.0,2.0,0.0,0.01,0.0,0.0,0.02,Bomberman,
15599,16838,Arabians Lost: The Engagement on Desert,PS2,2007.0,Adventure,Prototype,,,,,,0.0,0.0,0.02,0.0,0.02,Arabians ,
15600,16839,Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen,DS,2010.0,Simulation,Square Enix,,,,,,0.0,0.0,0.02,0.0,0.02,,
15601,16840,Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi,PS2,2010.0,Role-Playing,Namco Bandai Games,,Flight-Plan,,,,0.0,0.0,0.02,0.0,0.02,Summon Night ,
15602,16841,Gakken DS: Shin TOEIC Test Kanzen Kouryaku,DS,2007.0,Misc,Gakken,,,,,,0.0,0.0,0.02,0.0,0.02,,
15603,16842,SD Gundam Sangokuden Brave Battle Warriors: Shin Mirisha Taisen,DS,2010.0,Action,Namco Bandai Games,,,,,,0.0,0.0,0.02,0.0,0.02,Mobile Suit Gundam ,
15604,16843,Peggle Nights,PC,2008.0,Puzzle,PopCap Games,2008-09-01,PopCap,7.6,6.8,8.0,0.0,0.01,0.0,0.0,0.02,Peggle ,
15605,16844,Starry ? Sky: After Summer,PSP,2013.0,Misc,Asgard,,,,,,0.0,0.0,0.02,0.0,0.02,Starry Sky ,
15606,16845,Puzzle Guzzle,PSP,2007.0,Puzzle,DHM Interactive,2008-02-01,Irem,6.5,,,0.02,0.0,0.0,0.0,0.02,,
15607,16846,ESPN NFL Primetime 2002,XB,2002.0,Sports,Konami Digital Entertainment,2002-01-01,Farsight Technologies,5.7,,,0.01,0.0,0.0,0.0,0.02,,
15608,16847,Gallop Racer Inbreed,PS2,2006.0,Sports,Tecmo Koei,,Tecmo,,,,0.0,0.0,0.02,0.0,0.02,Gallop Racer ,
15609,16848,Myth Makers: Super Kart GP,Wii,2007.0,Racing,Popcorn Arcade,2007-12-01,Data Design Interactive,,3.15,3.0,0.01,0.0,0.0,0.0,0.02,Myth Makers ,
15610,16849,Red Ninja: End of Honor,XB,2005.0,Action,Vivendi Games,2005-03-01,Tranji,4.6,5.1,7.0,0.01,0.0,0.0,0.0,0.02,,
15611,16850,Ketsui: Kizuna Jigoku Tachi Extra,X360,2010.0,Shooter,5pb,,Cave,,8.6,9.0,0.0,0.0,0.02,0.0,0.02,Ketsui ,
15612,16851,Frisbee Disc Freestyle / Frisbee Disc Golf,DS,2007.0,Sports,DSI Games,2007-03-01,Destination Software,,,,0.02,0.0,0.0,0.0,0.02,,Zushi Games
15613,16852,Call of Duty: Modern Warfare Trilogy,PS3,2016.0,Shooter,Activision,2016-05-01,Infinity Ward,,6.5,,0.0,0.01,0.0,0.0,0.02,,
15614,16853,The King of Fighters Collection: The Orochi Saga (JP sales),PS2,2006.0,Fighting,Ignition Entertainment,,SNK Playmore,6.0,7.4,13.0,0.0,0.0,0.02,0.0,0.02,,Ignition Entertainment
15615,16854,Emergency 2012,DS,2010.0,Simulation,Rondomedia,,Quadriga Games,,6.0,2.0,0.0,0.02,0.0,0.0,0.02,,Koch Media
15616,16855,Command & Conquer 3: Kane's Wrath,PC,2008.0,Strategy,Electronic Arts,2008-03-01,EA LA,7.7,6.6,10.0,0.0,0.01,0.0,0.0,0.02,Command & Conquer ,
15617,16856,Suzumiya Haruhi-Chan no Mahjong,PSP,2011.0,Misc,Kadokawa Shoten,,,,,,0.0,0.0,0.02,0.0,0.02,The Melancholy of Haruhi Suzumiya ,
15618,16857,Tsuki no Hikari: Shizumeru Kane no Satsujin,PS2,2002.0,Adventure,Victor Interactive,,,,,,0.0,0.0,0.02,0.0,0.02,Akagawa Jir�� ,
15619,16858,Aqua Panic!,DS,2009.0,Puzzle,Neko Entertainment,,Eko Software,6.0,4.0,1.0,0.01,0.01,0.0,0.0,0.02,,Micro Application
15620,16859,James Bond 007: Blood Stone,PC,2010.0,Shooter,Activision,2010-11-01,Bizarre Creations,6.3,6.1,14.0,0.02,0.0,0.0,0.0,0.02,,
15621,16861,Writing and Speaking Beautiful Japanese DS,DS,,Misc,Unknown,,,,,,0.0,0.0,0.02,0.0,0.02,Mon Coach Personnel ,
15622,16862,Sega Ages 2500 Series Vol. 26: Dynamite Deka,PS2,2006.0,Action,Sega,,AM1,,7.6,5.0,0.0,0.0,0.02,0.0,0.02,,
15623,16863,Kong: The Animated Series,GBA,2002.0,Action,BAM! Entertainment,2002-08-01,Planet Interactive,5.2,,,0.01,0.0,0.0,0.0,0.02,,
15624,16864,Heavy Fire: Afghanistan,PC,2011.0,Shooter,Mastiff,2011-11-01,,,3.0,1.0,0.02,0.0,0.0,0.0,0.02,Heavy Fire ,
15625,16865,Let's Dance with Mel B,X360,2011.0,Sports,Black Bean Games,2011-06-01,Lightning Fish Games,,10.0,1.0,0.0,0.02,0.0,0.0,0.02,Mel B ,Bigben Interactive
15626,16866,Agatha Christie: Death on the Nile,PC,2008.0,Adventure,Big Fish Games,,,,,,0.0,0.01,0.0,0.0,0.02,Agatha Christie ,
15627,16867,The Crew: Wild Run,XOne,2015.0,Action,Ubisoft,2015-11-01,Ivory Tower,6.5,5.95,166.0,0.0,0.02,0.0,0.0,0.02,,
15628,16868,Toukiden 2,PS3,2016.0,Action,Tecmo Koei,,Omega Force,,,,0.0,0.0,0.02,0.0,0.02,Toukiden ,
15629,16869,Koisuru Otome to Shugo no Tate Portable,PSP,2010.0,Adventure,Alchemist,,,,,,0.0,0.0,0.02,0.0,0.02,,
15630,16870,PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana,3DS,2012.0,Action,Irem Software Engineering,,,,,,0.0,0.0,0.02,0.0,0.02,Sanyo Pachinko Paradise ,
15631,16871,Nodame Cantabile: Tanoshii Ongaku no Jikan Desu,DS,2010.0,Misc,Namco Bandai Games,,,,,,0.0,0.0,0.02,0.0,0.02,,
15632,16872,Iridium Runners,PS2,2008.0,Racing,SouthPeak Games,2008-02-01,Playstos Entertainment,5.7,,,0.01,0.01,0.0,0.0,0.02,,
15633,16873,Ben 10 Omniverse 2,3DS,2013.0,Action,Namco Bandai Games,2013-11-01,1st Playable Productions,,7.6,,0.0,0.02,0.0,0.0,0.02,Ben 10 ,
15634,16874,"Shounen Onmyouji: Tsubasa Yoima, Ten e Kaere",PS2,2007.0,Adventure,Kadokawa Shoten,,,,,,0.0,0.0,0.02,0.0,0.02,,
15635,16875,Bakumatsu Renka: Karyuu Kenshi-den,PS2,2007.0,Adventure,D3Publisher,,,,,,0.0,0.0,0.02,0.0,0.02,Bakumatsu Renka ,
15636,16876,Dancing on Ice,DS,2010.0,Sports,Ghostlight,,Infusion Games,,,,0.0,0.02,0.0,0.0,0.02,,
15637,16877,Tiny Toon Adventures: Wacky Stackers,GBA,2001.0,Puzzle,Conspiracy Entertainment,2001-12-01,Warthog,5.8,6.0,1.0,0.01,0.0,0.0,0.0,0.02,Tiny Toon ,
15638,16878,Princess Frontier Portable,PSP,2011.0,Adventure,Alchemist,,,,,,0.0,0.0,0.02,0.0,0.02,,
15639,16879,Rock Blast,Wii,2010.0,Puzzle,UFO Interactive,2010-02-01,UFO Interactive,,,,0.02,0.0,0.0,0.0,0.02,,
15640,16880,Touch Detective (JP sales),DS,2006.0,Adventure,505 Games,,BeeWorks,5.0,6.4,5.0,0.0,0.0,0.02,0.0,0.02,Mystery Detective ,505 Games
15641,16881,Tomb Raider: Legend,PC,2006.0,Action,Eidos Interactive,2006-04-01,Nixxes Software,8.2,7.95,195.0,0.0,0.01,0.0,0.0,0.02,Tomb Raider ,
15642,16882,Emergency Mayhem,Wii,2008.0,Racing,Codemasters,2008-04-01,Supersonic Software,4.0,4.3,,0.02,0.0,0.0,0.0,0.02,,
15643,16883,Rising Zan: The Samurai Gunman,PS,1998.0,Action,Agetec,,UEP,,,,0.01,0.01,0.0,0.0,0.02,,
15644,16884,Mai-Otome Hime: Otome Butou Shi,PS2,2006.0,Fighting,Sunrise Interactive,,,,,,0.0,0.0,0.02,0.0,0.02,Mai Hime ,
15645,16885,Robopon 2: Cross Version,GBA,2001.0,Role-Playing,Hudson Entertainment,,Red Entertainment,,,,0.01,0.0,0.0,0.0,0.02,Robopon ,
15646,16886,TMNT: Mutant Melee,XB,2005.0,Fighting,Konami Digital Entertainment,2005-03-01,Konami Computer Entertainment Hawaii,4.3,5.0,1.0,0.01,0.0,0.0,0.0,0.02,Les Tortues Ninja ,
15647,16887,Ultimate Puzzle Games,GBA,2005.0,Puzzle,Telegames,2005-11-01,"Telegames, Inc.",,,,0.01,0.0,0.0,0.0,0.02,Ultimate Games ,
15648,16888,Combat Flight Simulator 3: Battle for Europe,PC,2002.0,Simulation,Microsoft Game Studios,2002-10-01,Microsoft Game Studios,6.9,6.3,3.0,0.01,0.01,0.0,0.0,0.02,,
15649,16889,Kimikare: New Semester,PSP,2012.0,Action,Idea Factory,,,,,,0.0,0.0,0.02,0.0,0.02,,
15650,16890,Katekyoo Hitman Reborn! Kindan no Yami no Delta,PS2,2008.0,Action,Marvelous Interactive,,,,,,0.0,0.0,0.02,0.0,0.02,Hitman Reborn ! ,
15651,16891,Haneru no Tobira Wii: Girigirissu,Wii,2007.0,Misc,Namco Bandai Games,,,,6.0,1.0,0.0,0.0,0.02,0.0,0.02,Haneru no Tobira ,
15652,16892,RoboCop,XB,2003.0,Shooter,Titus,2003-07-01,Titus Software,3.0,2.0,3.0,0.01,0.0,0.0,0.0,0.02,RoboCop ,Avalon Interactive (Virgin Interactive)
15653,16893,Elminage II: Sousei no Megami to Unmei no Daichi,PSP,2009.0,Role-Playing,Starfish,,,,,,0.0,0.0,0.02,0.0,0.02,,
15654,16894,Lara Croft and the Temple of Osiris,PC,2014.0,Action,Square Enix,2014-12-01,Nixxes Software,7.3,6.8,28.0,0.0,0.02,0.0,0.0,0.02,Tomb Raider,
15655,16895,Final Fantasy XIV: Heavensward,PC,2015.0,Action,Square Enix,2015-06-01,Square Enix,8.6,5.65,184.0,0.01,0.01,0.0,0.0,0.02,Final Fantasy,
15656,16897,Grisaia no Rakuen: Le Eden de la Grisaia,PSV,2014.0,Adventure,Prototype,,,,,,0.0,0.0,0.02,0.0,0.02,Grisaia ,
15657,16898,Blazing Souls,PS2,2006.0,Role-Playing,Idea Factory,,,,5.0,1.0,0.0,0.0,0.02,0.0,0.02,Spectral Force ,
15658,16899,Seinaru Kana: Orichalcum no Na no Motoni,PSP,2012.0,Action,CyberFront,,,,,,0.0,0.0,0.02,0.0,0.02,,
15659,16900,NHL 2K3,GC,2002.0,Sports,Sega,2002-12-01,Treyarch,8.9,6.8,,0.01,0.0,0.0,0.0,0.02,NHL 2K ,
15660,16901,PDC World Championship Darts 2009,Wii,2009.0,Sports,Oxygen Interactive,,,5.0,,,0.0,0.02,0.0,0.0,0.02,,
15661,16902,Tour de France 2014,PS3,2014.0,Sports,Focus Home Interactive,2014-06-01,Cyanide,,6.45,19.0,0.0,0.02,0.0,0.0,0.02,Pro Cycling Manager / Tour de France ,
15662,16903,The Hustle: Detroit Streets,XB,2006.0,Sports,Activision,2006-04-01,Blade Interactive,5.2,,,0.01,0.0,0.0,0.0,0.02,,
15663,16904,Tail of the Sun,PS,1996.0,Role-Playing,ArtDink,,Artdink Corporation,,,,0.01,0.01,0.0,0.0,0.02,,
15664,16905,Canada Hunt,Wii,2010.0,Sports,Virtual Play Games,2010-05-01,Virtual Play Inc.,,5.7,,0.02,0.0,0.0,0.0,0.02,EA Sports Active ,
15665,16906,Space Channel 5: Ulala's Cosmic Attack,GBA,2002.0,Misc,Atari,2003-06-01,Art,5.5,7.3,37.0,0.01,0.0,0.0,0.0,0.02,Space Channel 5 ,
15666,16907,Airline Tycoon,PC,2000.0,Simulation,Interplay,2001-01-01,Spellbound,,,,0.0,0.01,0.0,0.0,0.02,Airline Tycoon,
15667,16908,Virtua Quest,PS2,,Role-Playing,Unknown,2005-01-01,Artificial Mind and Movement,5.3,7.6,,0.01,0.01,0.0,0.0,0.02,Virtua Fighter ,
15668,16909,Disney Sports Basketball,GBA,2002.0,Sports,Konami Digital Entertainment,2003-06-01,Konami,7.3,7.0,1.0,0.01,0.0,0.0,0.0,0.02,Disney Sports ,
15669,16910,Bejeweled Blitz,PC,2010.0,Puzzle,Mastertronic,2010-04-01,PopCap,,5.5,2.0,0.0,0.01,0.0,0.0,0.02,Bejeweled ,
15670,16911,Ozzy & Drix,GBA,2003.0,Platform,Midway Games,2003-12-01,Raylight Studios,3.6,,,0.01,0.0,0.0,0.0,0.02,,Nobilis
15671,16912,Barnyard Blast: Swine of the Night,DS,2008.0,Platform,Big Ben Interactive,2008-02-01,"Sanuk Software Co., Ltd.",,,,0.02,0.0,0.0,0.0,0.02,,
15672,16913,SBK09 Superbike World Championship,PS3,2009.0,Racing,Black Bean Games,2009-05-01,Milestone S.r.l,7.1,7.45,17.0,0.0,0.01,0.0,0.0,0.02,Superbike World Championship ,Codemasters
15673,16914,Song of the Deep,PC,2016.0,Action,Insomniac Games,2016-07-01,Insomniac Games,7.1,6.9,9.0,0.02,0.0,0.0,0.0,0.02,,
15674,16915,Yamasa Digi World SP: Moeyo! Kung Fu Shukujo,PS2,2006.0,Misc,Yamasa Entertainment,,,,,,0.0,0.0,0.02,0.0,0.02,Yamasa Digi ,
15675,16916,Nobunaga no Yabou: Soutensoku with Power-Up Kit,PSP,2011.0,Strategy,Tecmo Koei,,,,,,0.0,0.0,0.02,0.0,0.02,"""Nobunaga's Ambition """,
15676,16917,Disney Sports Football,GC,2002.0,Sports,Konami Digital Entertainment,2002-12-01,KCEO,5.9,,,0.01,0.0,0.0,0.0,0.02,Disney Sports ,
15677,16918,Castle Shikigami 2,PS2,2004.0,Shooter,Play It,2004-11-01,Alfa System,6.7,7.3,7.0,0.01,0.01,0.0,0.0,0.02,The Castle of Shikigami ,
15678,16919,Wizardry Twin Pack,PS3,2011.0,Role-Playing,Acquire,,,,,,0.0,0.0,0.02,0.0,0.02,Wizardry ,
15679,16920,Rabbids Invasion: The Interactive TV Show,PS4,2014.0,Misc,Ubisoft,,,,,,0.0,0.01,0.0,0.0,0.02,,
15680,16921,Moe Star: Moeru Toudai Eigojuku,DS,2008.0,Misc,Mirai Shounen,,,,,,0.0,0.0,0.02,0.0,0.02,,
15681,16922,Gadget Racers (PAL),PS2,2002.0,Racing,Zoo Digital Publishing,,Takara,,,,0.0,0.0,0.02,0.0,0.02,Choro Q ,
15682,16923,Pulse Racer,XB,2003.0,Racing,Jaleco,2003-01-01,Jaleco Entertainment,2.4,2.2,,0.01,0.0,0.0,0.0,0.02,,
15683,16924,Freestyle Metal X,GC,2003.0,Racing,Midway Games,2003-09-01,Deibus Studios,7.0,,,0.01,0.0,0.0,0.0,0.02,,Nobilis
15684,16925,Tegami Bachi: Kokoro Tsumugu Mono e,PSP,2010.0,Role-Playing,Konami Digital Entertainment,,,,,,0.0,0.0,0.02,0.0,0.02,,
15685,16926,NEVES,DS,2007.0,Puzzle,Ignition Entertainment,2007-11-01,Yuke's,7.0,,,0.01,0.0,0.0,0.0,0.02,Neves ,
15686,16927,Unreal Tournament 2004,PC,2004.0,Shooter,Atari,2004-03-01,Epic Games,9.3,8.4,42.0,0.0,0.01,0.0,0.0,0.02,Unreal,
15687,16928,NBA 07,PS2,2006.0,Sports,Sony Computer Entertainment,2006-09-01,SCEA,6.3,6.8,,0.01,0.01,0.0,0.0,0.02,NBA (Sony) ,
15688,16929,Antiphona no Seikahime: Tenshi no Gakufu Op.A,PSP,2009.0,Role-Playing,Nippon Ichi Software,,,,,,0.0,0.0,0.02,0.0,0.02,Rhapsody ,
15689,16930,Rogue Trooper,XB,2006.0,Shooter,Eidos Interactive,2006-05-01,Rebellion,7.1,5.8,4.0,0.01,0.0,0.0,0.0,0.02,Rogue Trooper,
15690,16931,Spirits & Spells,GC,2003.0,Platform,Wanadoo,2003-09-01,DreamCatcher Interactive,5.0,6.0,,0.01,0.0,0.0,0.0,0.02,,
15691,16932,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2,PS3,2015.0,Action,Namco Bandai Games,,,,,,0.0,0.0,0.02,0.0,0.02,The Idolmaster ,
15692,16933,Balls of Fury,DS,2007.0,Sports,Zoo Digital Publishing,2007-12-01,Black Lantern Studios,6.2,2.0,3.0,0.02,0.0,0.0,0.0,0.02,,
15693,16934,50 Classic Games,3DS,2012.0,Misc,Avanquest Software,,,,,,0.0,0.02,0.0,0.0,0.02,,
15694,16935,The Longest Journey,PC,1999.0,Adventure,Empire Interactive,1999-12-01,Funcom,9.1,8.95,74.0,0.0,0.01,0.0,0.0,0.02,The Longest Journey ,
15695,16936,Eyeshield 21: Portable Edition,PSP,2006.0,Role-Playing,Konami Digital Entertainment,,Konami,,,,0.0,0.0,0.02,0.0,0.02,Eyeshield 21 ,
15696,16937,Stronghold Legends,PC,2006.0,Strategy,Take-Two Interactive,2006-10-01,FireFly Studios,5.7,,,0.0,0.01,0.0,0.0,0.02,Stronghold,
15697,16938,Kabushiki Baibai Trainer: Kabutore! Next,DS,2007.0,Simulation,Konami Digital Entertainment,,,,,,0.0,0.0,0.02,0.0,0.02,,
15698,16939,Machi: Unmei no Kousaten,PSP,2006.0,Adventure,ChunSoft,,ChunSoft,,10.0,1.0,0.0,0.0,0.02,0.0,0.02,Sound Novel Evolution ,
15699,16940,Winning Post 8 2016,PS4,2016.0,Simulation,Tecmo Koei,,,,,,0.0,0.0,0.02,0.0,0.02,Winning Post ,
15700,16941,Golden Nugget Casino DS,DS,2005.0,Misc,Majesco Entertainment,2005-12-01,Skyworks Technologies,,,,0.02,0.0,0.0,0.0,0.02,,THQ
15701,16942,Machi-ing Maker 4,PS3,2011.0,Strategy,D3Publisher,,,,,,0.0,0.0,0.02,0.0,0.02,Maching ,
15702,16943,World Class Rugby 2: Kokunai Gekitou Hen '93,SNES,1994.0,Sports,Misawa,,Denton Designs,,,,0.0,0.0,0.02,0.0,0.02,World Class Rugby ,
15703,16944,Pirates PlundArrr,Wii,2010.0,Action,Majesco Entertainment,2010-05-01,Boomzap,6.0,,,0.02,0.0,0.0,0.0,0.02,,
15704,16945,Robotics;Notes,PSV,2014.0,Adventure,5pb,,,,,,0.0,0.0,0.02,0.0,0.02,,
15705,16946,Ketsui Death Label,DS,2008.0,Shooter,Arika,,Cave,,7.3,3.0,0.0,0.0,0.02,0.0,0.02,Ketsui ,
15706,16947,Prince of Stride,PSV,2015.0,Adventure,Kadokawa Games,,,,,,0.0,0.0,0.02,0.0,0.02,,
15707,16948,Syberia II,PC,2004.0,Adventure,MC2 Entertainment,2004-05-01,Microids,8.0,,102.0,0.0,0.01,0.0,0.0,0.02,Syberia ,
15708,16949,SD Gundam Force,GBA,2004.0,Shooter,Namco Bandai Games,2004-10-01,Bandai,,5.0,1.0,0.01,0.0,0.0,0.0,0.02,Mobile Suit Gundam ,
15709,16950,Mechanic Master 2,DS,2010.0,Puzzle,Crave Entertainment,2010-10-01,Crave,,,,0.02,0.0,0.0,0.0,0.02,Mechanic Master ,
15710,16951,Dungeons - The Dark Lord,PC,2011.0,Strategy,Kalypso Media,2011-09-01,Kalypso,7.2,4.0,1.0,0.0,0.01,0.0,0.0,0.02,Dungeons ,
15711,16952,Clover no Kuni no Alice: Wonderful Wonder World,PSP,2011.0,Adventure,Quinrose,,,,,,0.0,0.0,0.02,0.0,0.02,Kuni no Alice ,
15712,16953,Shonen Jump's Yu-Gi-Oh! GX Card Almanac,DS,,Misc,Konami Digital Entertainment,,Konami,,,,0.0,0.0,0.02,0.0,0.02,Yu Gi Oh! ,
15713,16954,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 9: CR Fever Captain Harlock,PS2,2007.0,Misc,D3Publisher,,,,,,0.0,0.0,0.02,0.0,0.02,Hissh�� Pachinko * Pachi-Slot K��ryaku Series ,
15714,16955,Lost: Via Domus,PC,2008.0,Action,Ubisoft,2008-02-01,Ubisoft Montreal,5.2,4.8,18.0,0.0,0.01,0.0,0.0,0.02,,
15715,16956,Monster High 13 Wishes,3DS,2013.0,Action,Little Orbit,2013-10-01,Game Machine Studios,,6.5,2.0,0.0,0.02,0.0,0.0,0.02,Monster High ,
15716,16957,GA - Geijutsuka Art Design Class: Slapstick Wonder Land,PSP,2010.0,Adventure,Russel,,,,,,0.0,0.0,0.02,0.0,0.02,,
15717,16958,Planetarian: Chiisana Hoshi no Yume,PSP,2009.0,Adventure,Prototype,,,,,,0.0,0.0,0.02,0.0,0.02,,
15718,16959,Roommate Asami: Okusama wa Joshikousei,PS2,2002.0,Adventure,Datam Polystar,,,,,,0.0,0.0,0.02,0.0,0.02,Roommate ,
15719,16960,Cabbage Patch Kids: The Patch Puppy Rescue,GBA,2007.0,Misc,D3Publisher,,1st Playable Productions,,,,0.01,0.0,0.0,0.0,0.02,,
15720,16961,Sarah: Keeper of the Unicorn,DS,2009.0,Adventure,DreamCatcher Interactive,,,,,,0.02,0.0,0.0,0.0,0.02,,
15721,16962,Pirates: Legend of the Black Buccaneer,PS2,2006.0,Adventure,10TACLE Studios,2006-08-01,WideScreen Games,4.2,7.4,,0.01,0.01,0.0,0.0,0.02,,
15722,16963,Back to the Future: The Game,XOne,2015.0,Adventure,Telltale Games,2015-10-01,Telltale Games,,6.3,26.0,0.0,0.02,0.0,0.0,0.02,Retour vers le Futur ,Koch Media
15723,16964,Post Mortem,PC,2003.0,Adventure,Microids,2003-02-01,Microids,7.1,6.3,4.0,0.0,0.01,0.0,0.0,0.02,,
15724,16965,Ultraman Star Chronicles,PSP,2013.0,Strategy,Namco Bandai Games,,,,,,0.0,0.0,0.02,0.0,0.02,Ultraman ,
15725,16966,Ginga Tetsudou 999 DS,DS,2010.0,Adventure,Culture Brain,,,,,,0.0,0.0,0.02,0.0,0.02,Galaxy Express 999 ,
15726,16967,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3,PS3,2015.0,Action,Namco Bandai Games,,,,,,0.0,0.0,0.02,0.0,0.02,The Idolmaster ,
15727,16968,Amagoushi no Yakata,PS2,2007.0,Adventure,Nippon Ichi Software,,,,,,0.0,0.0,0.02,0.0,0.02,Ichiyanagi Nagomu ,
15728,16969,Aedis Eclipse: Generation of Chaos,PSP,2006.0,Role-Playing,Idea Factory,2007-04-01,Neverland,6.2,6.3,,0.02,0.0,0.0,0.0,0.02,,
15729,16970,This War of Mine,PS4,2016.0,Action,Deep Silver,,,7.0,7.3,47.0,0.0,0.01,0.0,0.0,0.02,This War of Mine,
15730,16971,Franklin: A Birthday Surprise,PS2,2006.0,Misc,Game Factory,2006-04-01,Neko Entertainment,,,,0.01,0.01,0.0,0.0,0.02,Franklin ,KOCH Media France
15731,16972,Nil Admirari no Tenbin: Teito Genwaku Toukidan,PSV,2016.0,Adventure,Idea Factory,,,,,,0.0,0.0,0.02,0.0,0.02,,
15732,16973,Without Warning,XB,2005.0,Shooter,Capcom,2005-11-01,CiRCLE,4.5,,,0.01,0.0,0.0,0.0,0.02,,
15733,16974,Marvel Superheroes 3D: Grandmaster's Challenge,Wii,2010.0,Action,Neko Entertainment,,Neko,,,,0.0,0.01,0.0,0.0,0.02,Marvel ,
15734,16975,Suzunone Seven: Rebirth Knot,PS2,2010.0,Adventure,Alchemist,,,,,,0.0,0.0,0.02,0.0,0.02,,
15735,16976,Arslan: The Warriors of Legend,XOne,2016.0,Action,Tecmo Koei,2016-02-01,Omega Force,,,,0.01,0.0,0.0,0.0,0.02,,
15736,16978,"Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar",PSP,2013.0,Adventure,Idea Factory,,,,,,0.0,0.0,0.02,0.0,0.02,,
15737,16979,Zoids Dash,DS,2006.0,Role-Playing,Tomy Corporation,,,,,,0.0,0.0,0.02,0.0,0.02,Zoids ,
15738,16980,Digimon Rumble Arena,PS,2001.0,Fighting,Namco Bandai Games,2002-02-01,Bandai,6.4,6.0,4.0,0.01,0.01,0.0,0.0,0.02,Digimon ,
15739,16981,Vitamin X Evolution Plus,PSP,2010.0,Adventure,D3Publisher,,,,,,0.0,0.0,0.02,0.0,0.02,Vitamin X ,
15740,16982,Disciples III: Renaissance,PC,2010.0,Strategy,Kalypso Media,2010-07-01,Akella,5.6,5.0,4.0,0.0,0.01,0.0,0.0,0.02,Disciples,
15741,16984,Revolution: 25th Anniversary Collection,PC,2016.0,Adventure,Koch Media,2016-03-01,Revolution Software,,,,0.0,0.02,0.0,0.0,0.02,,KOCH Media France
15742,16985,MX vs. ATV Supercross Encore,XOne,2015.0,Sports,Nordic Games,2016-07-01,Rainbow Studios,4.5,4.9,,0.02,0.0,0.0,0.0,0.02,MX vs. ATV ,
15743,16986,Final Fight: Streetwise,XB,2006.0,Action,Capcom,2006-02-01,Secret Level,4.2,5.3,3.0,0.01,0.0,0.0,0.0,0.02,Final Fight,
15744,16988,Goblin Commander: Unleash the Horde,GC,2003.0,Strategy,Jaleco,2003-12-01,Jaleco Entertainment,7.1,7.0,1.0,0.01,0.0,0.0,0.0,0.02,,KOCH Media France
15745,16989,Super Speed Machines,DS,2009.0,Racing,Midas Interactive Entertainment,2010-02-01,Kemco,,,,0.02,0.0,0.0,0.0,0.02,,
15746,16990,Nano Diver,PSP,2011.0,Action,Takara Tomy,,,,,,0.0,0.0,0.02,0.0,0.02,,
15747,16991,Elkrone no Atelier: Dear for Otomate,PSP,2012.0,Action,Idea Factory,,Gust,,5.0,1.0,0.0,0.0,0.02,0.0,0.02,Atelier ,
15748,16992,DJ Star,DS,2009.0,Misc,Deep Silver,2009-11-01,Game Life,6.6,,,0.01,0.0,0.0,0.0,0.02,,KOCH Media France
